f1;f2;f3;f4;f5;f6;f7;Fichero
0.203278;0.0068067;0.0023715;0.000168249;-6.64252e-08;-9.53512e-06;-8.29615e-08;train/Heart-12.png
0.236473;0.0276165;0.000165666;4.51738e-05;3.46086e-09;4.02499e-06;-1.81502e-09;train/cellular_phone-6.png
0.193313;0.00613302;0.000725014;4.92797e-05;-8.87065e-09;-3.38424e-06;-2.84213e-09;train/turtle-14.png
0.21636;0.015335;0.0011008;4.37506e-05;-5.03154e-09;-2.98129e-06;8.17732e-09;train/truck-13.png
0.241794;0.0288106;0.000966364;0.000132597;3.16121e-08;9.37106e-06;3.54056e-08;train/car-19.png
1.06003;0.920924;0.113277;0.0450074;0.00296729;0.0320063;0.00123396;train/Bone-19.png
0.328673;0.0799403;0.000408456;0.000288751;9.91515e-08;8.16363e-05;1.64192e-09;train/children-2.png
0.175798;7.21148e-07;2.13221e-05;1.61511e-09;2.73974e-16;4.93244e-13;1.21539e-16;train/device1-4.png
0.32431;0.0771228;0.00047122;0.000312446;1.19844e-07;8.6095e-05;3.21819e-09;train/children-4.png
0.333835;0.00490075;0.0377198;0.000727646;-3.78331e-06;3.48556e-05;-4.67661e-07;train/stef-16.png
0.200322;0.00714475;0.000397474;2.87602e-05;-8.61694e-10;1.23432e-07;-2.95178e-09;train/Misk-17.png
0.363777;0.0483674;0.0228931;0.0104779;0.000161983;0.00229231;-9.7893e-06;train/Glas-17.png
0.23201;0.00146782;0.000117877;0.00037803;5.78359e-08;1.35268e-05;5.49826e-08;train/fly-14.png
0.55148;0.257789;0.059276;0.0451656;0.00233692;0.0229304;1.31643e-05;train/spoon-4.png
0.192032;6.36813e-05;1.73466e-06;1.27701e-06;-1.8576e-12;-3.97065e-09;4.02167e-13;train/device6-17.png
0.251482;0.0343719;3.75078e-06;2.99181e-07;8.0248e-14;4.74164e-09;-3.06601e-13;train/brick-17.png
0.191133;0.00131242;0.000256467;0.000159525;-9.49382e-10;5.25429e-06;-3.22532e-08;train/elephant-7.png
0.207935;0.00335323;0.00298071;4.17316e-05;5.38846e-09;-1.74983e-06;1.36965e-08;train/fountain-11.png
0.21187;0.0129719;0.00124947;0.000138993;5.78019e-08;1.52344e-05;-3.74416e-09;train/tree-3.png
0.234669;0.0266792;0.000657409;0.000137102;3.82485e-08;1.88152e-05;1.52066e-08;train/shoe-12.png
0.46418;0.151;0.0774565;0.0556255;0.0036491;0.0215871;0.000124722;train/guitar-12.png
0.434958;0.161008;0.000523319;0.000384804;1.7268e-07;0.000154183;-1.69243e-11;train/watch-3.png
0.509502;0.229883;0.000154928;1.53829e-05;-7.24577e-10;-7.09357e-06;1.9735e-10;train/lmfish-5.png
0.469461;0.00665725;3.62717e-05;0.000371644;2.05156e-08;3.00413e-05;3.79603e-08;train/horseshoe-11.png
0.216501;0.00793172;0.00149846;0.0002474;1.16136e-07;2.11176e-05;-9.59317e-08;train/elephant-18.png
0.176304;5.97412e-06;0.00200482;1.47633e-07;1.02052e-12;-1.44315e-10;2.32584e-12;train/device4-16.png
0.342237;0.000850803;0.0440297;0.000889378;-8.68277e-07;3.36691e-06;-5.49733e-06;train/device8-4.png
0.426511;0.126202;0.00514012;0.00443387;2.11566e-05;0.0015727;-6.68982e-07;train/carriage-20.png
0.472789;0.19463;2.37545e-05;1.36712e-05;2.45935e-10;5.35799e-06;-1.45732e-11;train/watch-13.png
0.222748;0.00387893;0.00372318;2.67812e-06;1.24524e-10;1.63882e-07;-2.36663e-10;train/fly-11.png
0.390427;0.0995726;0.0062074;0.0039976;1.97891e-05;0.00123756;-2.22483e-06;train/carriage-10.png
0.31341;0.054139;0.0202345;0.0103957;0.00015077;0.00241813;-9.98206e-07;train/key-15.png
0.231578;0.00664353;0.000805334;0.000213365;-8.4628e-08;-1.66072e-05;2.57024e-08;train/crown-3.png
0.373625;0.0158105;0.00140365;0.0029645;-5.43601e-06;-0.000366138;2.64934e-06;train/lizzard-1.png
0.19099;0.00642724;0.00115353;2.6832e-05;-3.1565e-09;-1.58389e-06;-3.51003e-09;train/hat-9.png
0.194719;0.0043586;0.00166058;9.024e-05;9.38374e-09;5.31209e-07;-3.36485e-08;train/Heart-17.png
0.181881;1.87093e-05;1.87008e-06;5.55023e-07;5.20615e-13;1.49042e-09;-2.20678e-13;train/device6-18.png
0.215996;0.00645014;0.00264908;3.73248e-05;5.8235e-09;-2.53604e-06;1.019e-08;train/fountain-10.png
0.308645;0.0297142;0.00395334;0.000198268;9.9558e-08;1.33474e-05;-1.44569e-07;train/dog-16.png
0.350674;0.02239;0.0192826;0.00393485;3.35616e-05;0.000569681;-6.95561e-06;train/Glas-4.png
0.277956;0.0454035;0.000683928;0.000369302;1.79373e-07;7.62403e-05;-4.76731e-08;train/Comma-6.png
0.36698;0.0770987;0.0459994;0.0277679;0.000992236;0.00770678;1.85155e-05;train/key-13.png
0.19299;0.00677594;0.000357205;1.24716e-05;-6.07519e-10;5.31998e-07;5.69074e-10;train/cup-8.png
0.184392;0.00797904;0.000139026;1.70876e-05;8.20029e-10;1.47302e-06;1.45603e-10;train/face-8.png
0.19344;8.94681e-05;0.00430905;1.65002e-05;-1.66258e-09;-1.11286e-07;4.0735e-09;train/device4-4.png
0.177253;6.0794e-05;0.000427793;4.87282e-05;7.02029e-09;2.41304e-07;-4.60432e-10;train/cup-13.png
1.06605;0.898412;0.000319047;0.000980459;2.95313e-07;0.00085688;-4.62058e-07;train/spring-7.png
0.24917;9.96391e-05;5.98266e-05;6.4194e-06;6.56433e-11;-5.67276e-08;1.07318e-10;train/device5-10.png
0.569608;0.226649;0.0955476;0.0453108;0.00298077;0.0215286;5.89717e-05;train/hammer-5.png
0.341581;0.000714842;0.0461596;0.000787966;4.61014e-06;-2.10537e-05;-1.15315e-06;train/device8-12.png
0.267715;0.0245371;0.00544979;0.00038543;-4.62903e-07;-5.49037e-05;3.12675e-07;train/butterfly-7.png
0.440615;0.163762;0.00174647;0.00113956;1.60345e-06;0.00043654;-1.15825e-07;train/watch-18.png
0.171489;6.17268e-07;3.62499e-07;4.10746e-10;-5.00932e-18;-1.3536e-13;-1.6468e-19;train/device1-11.png
0.305972;0.0289826;0.000205665;0.000709338;-1.98186e-07;-4.10759e-05;-1.84734e-07;train/lizzard-4.png
0.38561;0.0967254;0.0040049;0.00301473;1.04634e-05;0.000932088;-4.99528e-07;train/carriage-18.png
0.249886;0.0232833;0.000874994;1.25086e-05;1.30856e-09;1.46419e-06;-1.40751e-11;train/cattle-17.png
0.193966;0.00408999;0.00197843;0.000134695;6.95223e-08;7.15106e-06;-1.1735e-09;train/frog-1.png
0.164337;0.000293575;5.4071e-05;3.28302e-06;3.32507e-11;5.61514e-08;2.84202e-11;train/jar-11.png
0.271719;0.000313569;0.0182314;0.000277139;6.2294e-07;4.73341e-06;4.40954e-09;train/device8-17.png
0.183381;0.00757675;0.000111603;6.89237e-06;1.90091e-10;5.96249e-07;2.01622e-11;train/jar-5.png
0.194951;7.35551e-05;1.87634e-05;2.72838e-06;6.07475e-12;-1.55845e-08;1.85523e-11;train/device3-5.png
0.187433;0.00886421;0.0002051;2.25837e-05;1.49977e-09;2.0303e-06;3.36281e-10;train/face-4.png
0.583061;0.221607;0.00527272;0.000881859;1.46103e-06;0.000291541;-1.21713e-06;train/spring-15.png
0.177616;0.00182741;0.000685435;4.14447e-06;-2.20879e-10;-1.01463e-07;2.66531e-12;train/octopus-7.png
0.193959;0.00749831;0.00146877;7.50113e-05;2.30028e-08;6.08718e-06;-9.52838e-09;train/bell-10.png
0.244357;0.00526733;0.000976804;2.9592e-06;1.32252e-10;1.96722e-07;-8.84404e-11;train/beetle-5.png
0.21348;0.00833163;0.000735533;7.69738e-05;-1.56473e-08;-6.0138e-06;9.51917e-09;train/crown-15.png
0.499083;0.0587352;0.0990463;0.0124099;-8.81778e-05;0.00167837;-0.000426054;train/stef-15.png
0.216014;0.0182537;3.79827e-05;1.22624e-05;6.05564e-11;2.97067e-07;-2.5762e-10;train/Comma-10.png
0.288812;0.00800738;0.0042675;0.000752969;1.34945e-06;6.72851e-05;2.84773e-08;train/pocket-11.png
0.248711;0.00403387;7.86912e-05;0.000454153;-4.48995e-08;2.86397e-05;7.31789e-08;train/beetle-7.png
0.190279;0.00359392;0.00103954;0.000261844;1.36409e-07;1.56919e-05;7.41341e-09;train/pocket-13.png
0.384639;0.0696407;0.000839498;0.00141125;1.06259e-06;4.70677e-05;-1.10926e-06;train/lizzard-8.png
0.843835;0.495548;0.230793;0.101359;0.015497;0.0709526;-0.00041876;train/guitar-3.png
0.186261;0.00582089;0.00103893;5.26834e-05;-1.09631e-08;-3.93139e-06;5.63275e-09;train/HCircle-7.png
0.215706;0.00494038;0.0030756;5.58112e-05;-2.12027e-08;-2.55331e-06;9.22638e-09;train/chicken-2.png
0.187999;0.00218933;9.59485e-05;2.36558e-05;1.09965e-09;-1.05059e-06;-2.46769e-10;train/octopus-9.png
0.280118;0.025576;0.000315267;0.000291672;-2.20956e-08;4.6617e-05;-8.56421e-08;train/cattle-15.png
0.239737;0.0240616;0.00192458;0.000948573;1.26771e-06;0.000146618;1.88621e-07;train/chopper-16.png
0.814763;0.42506;0.00831424;0.000311985;-2.75798e-07;-0.000202817;4.20017e-07;train/spring-2.png
0.237634;0.0272537;0.000668528;8.18151e-05;1.30857e-08;5.96011e-06;1.396e-08;train/car-12.png
0.211539;0.00054407;0.00796202;0.000108465;9.70823e-08;2.47281e-06;2.71127e-08;train/device4-8.png
0.274313;0.0213274;0.00817875;4.10481e-05;-2.09593e-08;-5.4517e-06;1.1242e-08;train/bird-14.png
0.296845;0.0578612;2.51589e-05;4.70609e-06;4.82491e-11;1.03985e-06;1.71541e-11;train/brick-12.png
0.190938;2.43664e-06;1.37965e-06;1.60847e-08;2.36926e-15;2.49165e-11;3.57611e-16;train/device1-12.png
0.170323;0;0;0;0;0;0;train/device2-14.png
0.312351;0.0414034;0.0175046;0.00198917;-7.64679e-07;-0.000132367;1.17128e-05;train/bird-19.png
0.621105;0.183542;0.0536135;0.00783155;-0.000122841;-0.00181635;0.000103259;train/sea_snake-16.png
0.231359;0.0202061;0.00224039;0.00030554;4.38572e-08;-3.83729e-06;2.48959e-07;train/turtle-17.png
0.240558;0.019834;0.000784726;3.16946e-05;2.81458e-09;4.42582e-06;4.13071e-09;train/cattle-10.png
0.171678;3.61115e-07;1.31457e-06;3.84999e-09;4.10176e-17;-2.20354e-12;-2.70804e-16;train/device1-9.png
0.298616;0.0246886;0.00700267;0.000331722;-5.05096e-07;-5.21083e-05;-2.22073e-08;train/butterfly-1.png
0.20761;0.00646451;0.00101727;0.000100192;-3.12346e-08;-7.99864e-06;-6.89588e-09;train/butterfly-18.png
0.693297;0.450961;0.00114056;0.000991185;1.05369e-06;0.00066538;-2.01597e-08;train/watch-2.png
0.235828;5.46838e-05;0.0114072;6.36263e-05;4.33388e-08;1.32883e-07;-3.25578e-08;train/device8-1.png
0.181676;0.00686525;0.000186806;1.73103e-05;9.55317e-10;1.35549e-06;2.37334e-10;train/face-6.png
0.544727;0.0542341;0.166803;0.0155647;0.000521618;0.00354355;-0.00059739;train/stef-03.png
0.24026;0.0152807;0.00389277;0.000383324;-4.68024e-07;-4.7379e-05;-1.45585e-08;train/butterfly-14.png
0.204697;0.00188264;0.00293842;0.000742363;1.09183e-06;3.21906e-05;1.00307e-07;train/ray-12.png
0.334418;0.084712;0.0018636;0.001013;1.39178e-06;0.000294639;1.36024e-08;train/bottle-12.png
0.290717;7.58521e-05;0.000147403;0.000216932;-3.12344e-08;1.96884e-07;2.30046e-08;train/horseshoe-9.png
0.932631;0.801771;0.065563;0.0416461;0.0021738;0.0371062;0.000101402;train/Bone-18.png
0.232673;0.0170751;0.00054679;5.02413e-05;5.1707e-09;6.55045e-06;-6.52741e-09;train/cattle-4.png
0.237155;3.8573e-05;2.55235e-05;1.20037e-05;8.10137e-11;3.84218e-08;1.9386e-10;train/device5-2.png
0.190159;3.4432e-06;8.63038e-07;4.23941e-08;4.13747e-15;-6.65985e-11;-6.97418e-15;train/device1-20.png
0.17811;0.00210454;0.000390378;2.29903e-05;-1.35498e-09;-5.35631e-07;-1.70522e-09;train/Heart-9.png
0.184617;0.00125509;0.00121915;6.05299e-06;3.95434e-10;2.01848e-07;3.37651e-10;train/teddy-03.png
0.376191;0.110051;0.00204576;0.000600152;6.01568e-07;0.000132939;-2.83437e-07;train/tree-18.png
0.343438;0.0748782;0.0186346;0.00943804;0.000125085;0.00257396;4.46268e-06;train/key-8.png
0.267083;0.0428744;0.00141489;0.000232887;8.3309e-08;1.41327e-05;1.04552e-07;train/personal_car-5.png
0.297397;0.0580841;4.31408e-05;4.37592e-06;-3.41125e-11;-7.60289e-07;-4.95099e-11;train/brick-16.png
0.294599;0.0591195;0.000150093;2.32201e-05;7.34496e-10;1.05918e-06;-1.15742e-09;train/fish-1.png
0.199015;0.00540372;0.000505333;4.64545e-05;-2.09531e-09;-2.43684e-06;-6.80214e-09;train/crown-11.png
0.322308;0.0216936;0.000697352;0.000141577;3.21902e-08;1.71302e-05;3.07038e-08;train/deer-7.png
0.301314;0.00659998;0.0109775;0.00199277;8.95469e-06;0.000144903;-2.5854e-06;train/Glas-11.png
0.341738;0.0100162;0.0154114;0.00983616;0.000117171;0.000945668;3.06114e-05;train/lizzard-13.png
0.555093;0.219199;0.00450874;0.00141245;3.16418e-06;0.000522011;1.64106e-06;train/spring-17.png
0.271505;2.11906e-05;1.31078e-05;7.20298e-08;6.83365e-14;3.29134e-10;-1.51214e-14;train/device1-13.png
0.220441;0.0175091;0.00112096;0.000238057;6.93329e-08;4.86884e-06;-1.01567e-07;train/Comma-4.png
0.241882;0.0295909;0.000688562;6.89421e-05;4.77498e-09;6.61317e-07;1.42418e-08;train/car-18.png
0.228153;0.0230219;0.00135923;0.000660175;6.25233e-07;0.000100165;1.29489e-08;train/flatfish-6.png
0.217542;0.0157497;0.000989866;6.10976e-05;-2.99248e-09;-3.12134e-06;1.47243e-08;train/truck-06.png
0.221031;0.0185156;0.00100304;0.000244558;8.65885e-08;1.10005e-05;-8.46973e-08;train/Comma-12.png
0.204702;0.00188194;0.00293947;0.000742721;1.09272e-06;3.22011e-05;1.01478e-07;train/ray-11.png
0.315855;0.0344244;0.0021535;0.000181002;-8.3772e-08;1.63094e-05;7.58441e-08;train/horse-14.png
0.181959;2.70547e-05;1.40534e-06;5.67815e-07;5.05715e-13;5.03234e-10;3.91034e-14;train/device6-13.png
0.216174;0.0101755;0.000478809;1.09694e-05;-5.42269e-10;-9.56146e-07;5.81324e-10;train/camel-1.png
0.271042;0.0451628;0.00088566;0.000215338;8.19558e-08;3.38247e-05;4.61181e-08;train/shoe-19.png
0.329678;0.0252884;0.0148263;0.00511282;4.42963e-05;0.00080305;-4.40873e-06;train/Glas-3.png
0.180153;0.00027695;1.00926e-06;1.24803e-06;-5.79626e-13;-4.83599e-09;1.27513e-12;train/device9-19.png
1.00772;0.987304;0.00984539;0.00898464;8.45022e-05;0.00892742;9.97209e-09;train/pencil-7.png
0.196489;0.00830393;0.0016793;8.98776e-05;1.95334e-09;-1.80731e-06;-3.48627e-08;train/HCircle-11.png
0.361819;0.0989776;0.000737603;0.000601467;4.00092e-07;0.000186969;2.05072e-08;train/lmfish-16.png
0.195158;6.51184e-05;1.63754e-05;2.62717e-06;-1.89051e-12;-9.59298e-09;1.71277e-11;train/device3-13.png
0.334356;0.0828503;0.000524065;0.000358139;1.55109e-07;0.000100892;3.82746e-09;train/children-15.png
0.961453;0.835541;0.0177364;0.0135957;0.000211063;0.012384;5.05881e-06;train/Bone-4.png
0.199488;1.06364e-07;8.81451e-10;1.17923e-10;3.80185e-20;-3.84439e-14;-8.64525e-24;train/device7-17.png
0.278212;0.00410351;0.000751892;0.000122204;3.50878e-08;7.8184e-06;-1.18755e-08;train/beetle-13.png
0.21024;0.0131728;0.000916;4.62382e-05;-6.73853e-09;-3.8878e-06;6.71894e-09;train/truck-11.png
0.226154;0.0209204;0.000575732;0.000196053;5.39814e-08;1.558e-05;-3.77427e-08;train/Comma-17.png
0.247983;0.0331823;0.000876646;0.00012798;2.25601e-08;5.3237e-06;3.64503e-08;train/personal_car-18.png
0.407162;0.111006;0.00127922;0.00112231;1.3447e-06;0.000368023;1.28331e-08;train/carriage-06.png
0.185048;0.00161114;0.0010655;8.283e-06;7.1945e-10;3.32471e-07;2.96472e-10;train/teddy-07.png
0.344879;0.00828404;0.0422424;4.87904e-05;-6.97409e-08;-4.34818e-06;6.51858e-09;train/device8-7.png
0.196358;0.00311944;0.000199236;0.000122588;-3.9958e-09;9.1154e-08;1.8737e-08;train/elephant-6.png
0.231614;0.00163919;0.00481799;5.16681e-06;1.77546e-10;-1.10893e-07;7.95635e-10;train/chicken-16.png
0.222746;0.00387814;0.00372349;2.67634e-06;1.24986e-10;1.63804e-07;2.36131e-10;train/fly-10.png
0.179713;0.000985413;0.000230843;2.50055e-06;-4.20263e-11;-2.47113e-09;4.29313e-11;train/Misk-4.png
0.1981;0.00703248;0.000785833;9.64644e-05;2.59177e-08;6.7974e-06;5.80247e-09;train/chopper-08.png
0.281044;0.0199881;0.00134072;0.000860806;6.37945e-07;0.000115475;6.69477e-07;train/rat-20.png
0.219485;0.0152469;0.00142815;0.000555905;4.9199e-07;6.83002e-05;5.73435e-08;train/chopper-13.png
0.251901;0.0122017;0.0014361;0.000456936;-3.66158e-07;-5.02593e-05;-5.41996e-08;train/crown-18.png
0.402789;0.128672;0.00246204;0.00154989;3.02658e-06;0.000512781;-7.92083e-08;train/lmfish-14.png
0.244375;0.0105591;0.00668288;0.000269571;3.42305e-07;4.66597e-06;1.17216e-07;train/bird-1.png
0.427648;0.0790756;0.061107;0.00938751;0.000108987;-1.66561e-05;0.000196658;train/bat-6.png
0.474196;0.195778;0.0019288;0.00146619;2.46557e-06;0.000648645;1.63925e-08;train/watch-6.png
0.179977;0.00158991;0.000508204;8.41792e-06;-2.70826e-10;-1.56852e-07;-4.79375e-10;train/cup-9.png
0.324431;0.0746077;0.00043619;0.000215554;6.56504e-08;5.67829e-05;7.65924e-09;train/lmfish-10.png
0.202614;0.00835346;0.00255323;0.000143283;8.66483e-08;1.30891e-05;-1.62204e-09;train/bell-14.png
0.19769;2.66586e-06;9.40883e-07;3.99111e-08;-6.95198e-15;6.50734e-11;-3.38908e-15;train/device7-9.png
0.295236;8.43977e-06;0.00118725;6.92132e-05;-1.19137e-08;-1.30202e-07;-1.58655e-08;train/octopus-16.png
0.24016;0.0107345;0.00635646;0.000431654;3.14366e-09;8.18139e-06;-7.15002e-07;train/chicken-10.png
0.340917;0.0880888;0.000197304;3.72826e-05;1.88008e-09;8.07366e-07;2.58652e-09;train/fish-9.png
0.187302;0.00292391;7.59829e-05;4.04187e-06;-1.21921e-11;-3.02528e-08;-6.97752e-11;train/Misk-10.png
0.361482;0.00684617;0.000385337;0.00463702;-2.23315e-06;-3.12858e-05;5.78212e-06;train/lizzard-14.png
0.233495;0.0247474;0.00147397;0.000755455;7.97148e-07;0.000118571;7.28142e-09;train/flatfish-18.png
0.341446;0.000679464;0.046037;0.000799008;4.71748e-06;-2.08198e-05;-1.10852e-06;train/device8-19.png
0.402278;0.115555;0.0353118;0.0245477;0.000722722;0.00834412;3.67116e-06;train/guitar-20.png
0.183381;0.00757675;0.000111603;6.89237e-06;1.90091e-10;5.96249e-07;2.01622e-11;train/jar-7.png
0.341908;0.073009;0.0190164;0.00965982;0.0001309;0.00260995;2.48955e-06;train/key-17.png
0.66285;0.377831;0.0019379;0.00111486;1.63433e-06;0.000680366;1.19511e-07;train/Bone-16.png
0.2403;0.0255883;0.00284942;0.00160064;3.4172e-06;0.000256034;8.97801e-08;train/flatfish-16.png
0.441336;0.15827;0.0231144;0.0155058;0.000293545;0.00616416;-1.6514e-06;train/tree-19.png
0.208049;0.0102512;0.000778257;0.000267264;1.08273e-07;2.68374e-05;5.59855e-08;train/chopper-11.png
0.193537;0.00740922;0.00062892;5.18123e-05;-1.8013e-09;-2.17374e-06;9.17782e-09;train/turtle-18.png
0.202634;1.39389e-09;6.37799e-10;2.74276e-09;-2.9157e-18;3.90401e-16;-2.15834e-18;train/device0-17.png
1.36997;1.52296;0.0134436;0.0261571;0.000475801;0.0281309;0.000119198;train/spring-19.png
0.168129;0.000151455;0.000285417;2.37815e-05;1.95815e-09;1.83701e-07;-6.71939e-11;train/apple-3.png
0.174077;0.00140698;9.99869e-05;2.61656e-06;4.1459e-11;9.60065e-08;8.50419e-12;train/hat-3.png
0.195744;0.00494782;0.0016604;5.90867e-05;-1.53416e-08;-4.03948e-06;1.03514e-08;train/Heart-18.png
0.577417;0.306847;4.92658e-05;1.78247e-05;4.86297e-10;6.82594e-06;2.06206e-10;train/pencil-17.png
0.602679;0.253673;0.0206257;0.00393186;-1.43086e-05;-0.00180535;-3.23881e-05;train/sea_snake-9.png
0.58098;0.214462;0.0171044;0.00291831;-1.44724e-05;-0.00135089;1.46854e-05;train/sea_snake-10.png
0.5632;0.0636424;0.149323;0.00372619;-4.23802e-05;0.000913938;-7.70022e-05;train/stef-04.png
0.284013;0.0531261;0.000450378;5.00422e-05;-3.20539e-09;-6.719e-06;-6.7945e-09;train/personal_car-4.png
0.22445;5.37042e-07;4.6044e-07;1.74603e-08;-1.16614e-15;-1.27437e-11;1.04453e-15;train/device0-3.png
0.167731;5.52458e-05;0.000282985;1.90605e-05;1.3869e-09;1.44541e-08;-1.90048e-10;train/apple-5.png
0.184624;0.00308473;0.00168263;1.71717e-05;2.90966e-09;9.48243e-07;-2.31665e-10;train/bell-1.png
0.197508;1.84389e-05;1.44799e-05;2.22143e-06;-1.199e-11;-5.79919e-09;3.86922e-12;train/device2-3.png
0.181078;0.00436064;0.000679622;8.34634e-05;1.98774e-08;5.50702e-06;1.85788e-10;train/pocket-19.png
0.23763;0.0284495;0.00084852;0.00044707;2.75347e-07;7.53408e-05;2.22346e-09;train/flatfish-13.png
0.472912;0.144601;0.0449681;0.0175392;0.000492378;0.00666235;1.37246e-05;train/fork-16.png
0.213263;0.0157257;0.000514249;3.42361e-05;6.3964e-10;-4.36303e-07;4.49742e-09;train/truck-08.png
0.366908;0.0125839;0.00527313;5.94533e-05;-6.05265e-09;-6.6517e-06;3.2734e-08;train/pocket-2.png
0.294821;0.0183471;0.00385239;3.12749e-05;-1.25253e-10;-2.97784e-06;1.0855e-08;train/horse-12.png
0.253495;0.0224253;0.00425402;0.000166866;1.24059e-07;5.28789e-06;6.61412e-08;train/bird-2.png
0.206484;0.00203985;0.00209578;0.000166603;-9.75898e-08;-7.24969e-06;-1.29558e-08;train/chicken-13.png
0.265675;0.0397151;0.00182903;0.000480352;4.05051e-07;7.64979e-05;1.96611e-07;train/classic-20.png
0.166259;1.31491e-05;1.44905e-06;7.24162e-10;-1.90779e-17;-2.58698e-12;-1.365e-17;train/device3-10.png
0.396667;0.0928328;0.000886971;0.000730366;1.12161e-07;4.12301e-05;5.77049e-07;train/lizzard-15.png
0.753096;0.536939;0.0148919;0.0135185;0.000191808;0.00990364;-2.97993e-07;train/watch-15.png
0.344568;0.0321997;0.0036183;0.000107301;6.52587e-08;1.14988e-05;1.45403e-08;train/deer-3.png
0.192786;0.00173671;0.000385194;0.0001367;-6.76599e-10;6.15928e-07;-3.13612e-08;train/elephant-5.png
0.896774;0.749353;0.16823;0.154961;0.0250169;0.131676;0.000389188;train/spoon-2.png
0.199238;0.0111878;0.000278291;1.88411e-05;-1.34137e-09;-1.96603e-06;2.49064e-10;train/crown-4.png
0.328587;0.0544116;0.0159796;0.00148353;-7.52671e-07;-0.000132017;-7.18387e-06;train/bat-19.png
0.345362;0.0308476;0.0159745;0.00564146;5.34652e-05;0.000980976;-3.10313e-06;train/Glas-6.png
0.41567;0.140332;0.0178348;0.0127172;0.000191504;0.00475662;-2.6113e-06;train/bottle-07.png
0.319841;0.00757123;0.00293625;0.000400389;4.12019e-07;3.37124e-05;-1.3678e-07;train/pocket-4.png
0.263953;0.000232866;0.00576614;0.000109183;7.13473e-08;-5.80952e-07;-4.91386e-08;train/fly-17.png
0.195107;0.0107751;0.000123697;4.29428e-06;6.33548e-11;4.15911e-07;7.60378e-11;train/jar-13.png
0.176865;0.000233749;7.38922e-07;2.04685e-06;-1.53357e-12;-2.9194e-08;1.99619e-12;train/device9-18.png
0.298626;0.0246945;0.00700363;0.000331828;-5.05359e-07;-5.21308e-05;-2.25295e-08;train/butterfly-2.png
0.29929;0.0588186;2.96906e-06;3.83466e-07;6.11794e-14;2.46454e-08;-4.04566e-13;train/brick-14.png
0.193486;0.00184537;5.42674e-05;8.68397e-05;4.81469e-09;-3.38573e-06;3.51523e-09;train/elephant-2.png
0.23799;0.0216102;0.000284815;1.5166e-05;-8.07661e-10;-1.15847e-06;-5.84122e-10;train/tree-20.png
0.347467;0.0319546;0.012298;7.55811e-05;7.27406e-08;1.10062e-05;-4.30797e-09;train/horse-17.png
0.18099;0.000313005;4.20733e-05;3.0784e-07;-2.65778e-13;2.68441e-09;-1.07552e-12;train/device6-10.png
0.209998;0.013736;0.000574016;0.000194954;5.35828e-08;1.43825e-05;-3.71774e-08;train/Comma-9.png
0.179591;0.00262546;5.86299e-05;7.75151e-06;8.39208e-11;3.89451e-07;1.42353e-10;train/Misk-1.png
0.348276;0.0752901;0.0303633;0.018918;0.000453383;0.00518483;-4.63393e-06;train/guitar-18.png
0.30729;0.0188762;0.00696114;0.000275787;1.98671e-07;3.73852e-05;3.26414e-07;train/horse-13.png
0.183243;0.00742437;0.000153583;1.4005e-05;6.069e-10;1.0786e-06;2.31419e-10;train/face-5.png
0.171577;4.97869e-07;3.97139e-07;1.26107e-09;2.45577e-17;7.89173e-13;1.39059e-17;train/device1-16.png
0.257088;0.0385832;0.000579653;0.000129609;3.0387e-08;1.86534e-05;1.84031e-08;train/shoe-10.png
0.283078;0.00025003;0.022815;0.00015393;2.85639e-07;2.31666e-06;4.02815e-08;train/device8-13.png
0.45746;0.00230395;0.00450285;0.00343128;-1.305e-05;-0.00016199;3.40688e-06;train/horseshoe-16.png
0.266489;0.0148122;0.00344069;0.000644466;9.59053e-07;7.83888e-05;3.44794e-08;train/pocket-8.png
0.298902;0.0596649;0.000108601;2.44469e-05;9.71742e-10;3.79602e-06;8.01543e-10;train/brick-18.png
0.625643;0.320104;0.199279;0.15515;0.0272801;0.0877595;-0.000205492;train/guitar-16.png
0.28205;0.000621672;0.00320096;1.38863e-05;8.63202e-10;-1.46727e-07;-2.79751e-09;train/fly-20.png
0.319272;0.0183001;0.0155788;0.000187375;1.30346e-08;-2.53044e-05;-3.1987e-07;train/stef-13.png
0.317079;0.0693098;0.000340291;3.39051e-05;-1.48257e-09;-6.75225e-06;-3.32643e-09;train/lmfish-2.png
0.95403;0.770195;0.330138;0.207092;0.0541299;0.180618;-0.00145189;train/hammer-20.png
0.346636;0.0467964;0.000209013;3.97516e-05;1.54777e-09;4.28669e-06;-3.27621e-09;train/beetle-16.png
0.353607;1.29026e-06;4.31996e-05;2.31271e-05;7.24001e-10;-2.43597e-08;-1.00978e-10;train/device5-8.png
0.807789;0.440315;0.154313;0.0385149;0.00296524;0.0254296;0.000153994;train/fork-3.png
0.213913;0.007859;0.00024041;3.49156e-05;-1.0354e-09;2.66606e-06;3.02674e-09;train/frog-4.png
0.186341;0.00278711;0.00105304;0.000312786;1.79383e-07;1.64635e-05;6.83348e-09;train/pocket-15.png
0.387078;3.86789e-05;2.06489e-05;1.11567e-05;1.04861e-10;-4.15493e-08;-1.32963e-10;train/device5-3.png
0.267748;0.0436576;0.000174502;4.82479e-05;3.89207e-09;4.74532e-06;-2.10972e-09;train/cellular_phone-19.png
